time_signature,track_popularity,speechiness,danceability,playlist_name,track_artist,duration_ms,energy,playlist_genre,playlist_subgenre,track_href,track_name,mode,uri,type,track_album_release_date,analysis_url,id,instrumentalness,track_album_id,playlist_id,track_id,valence,key,tempo,loudness,acousticness,liveness,track_album_name
4,34,0.0356,0.699,Chinese Traditional,"Kuroki, Lemage",170372,0.286,world,chinese,https://api.spotify.com/v1/tracks/6V6KdV5ZA0kGWD47U4GzBd,Windy Hill,0,spotify:track:6V6KdV5ZA0kGWD47U4GzBd,audio_features,2024-01-19,https://api.spotify.com/v1/audio-analysis/6V6KdV5ZA0kGWD47U4GzBd,6V6KdV5ZA0kGWD47U4GzBd,0.81,3ZjfxWb2HGaPnB4VBk2kRs,26xHk0w8Kpcq3eSBjmnAmu,6V6KdV5ZA0kGWD47U4GzBd,0.47,11,148.042,-14.09,0.666,0.364,Windy Hill
4,36,0.0385,0.622,Chinese Traditional,变奏的梦想,270008,0.153,world,chinese,https://api.spotify.com/v1/tracks/4I2Ya9sJsEwl7XmmcLXihQ,江上清风游,0,spotify:track:4I2Ya9sJsEwl7XmmcLXihQ,audio_features,2015-05-31,https://api.spotify.com/v1/audio-analysis/4I2Ya9sJsEwl7XmmcLXihQ,4I2Ya9sJsEwl7XmmcLXihQ,0.917,1a4iOaqKU13Fg4FmMWretV,26xHk0w8Kpcq3eSBjmnAmu,4I2Ya9sJsEwl7XmmcLXihQ,0.137,6,80.004,-15.447,0.941,0.101,循梦渡
4,35,0.0409,0.772,Chinese Traditional,Kuroki,188580,0.326,world,chinese,https://api.spotify.com/v1/tracks/4ZLh9SWdtls7fMrpGL6Vx0,Lotus Rain,0,spotify:track:4ZLh9SWdtls7fMrpGL6Vx0,audio_features,2024-01-23,https://api.spotify.com/v1/audio-analysis/4ZLh9SWdtls7fMrpGL6Vx0,4ZLh9SWdtls7fMrpGL6Vx0,0.847,7xANXjnme29AXZWPTXwVY0,26xHk0w8Kpcq3eSBjmnAmu,4ZLh9SWdtls7fMrpGL6Vx0,0.207,9,139.943,-10.038,0.673,0.395,Lotus Rain
4,25,0.0651,0.752,Chinese Traditional,浩宇,92576,0.487,world,chinese,https://api.spotify.com/v1/tracks/1he0b1TdPwmB2eAe3vCOin,心的旅程,0,spotify:track:1he0b1TdPwmB2eAe3vCOin,audio_features,2024-11-06,https://api.spotify.com/v1/audio-analysis/1he0b1TdPwmB2eAe3vCOin,1he0b1TdPwmB2eAe3vCOin,0.718,5sEIhWGGYOl7YGA5vWpEsq,26xHk0w8Kpcq3eSBjmnAmu,1he0b1TdPwmB2eAe3vCOin,0.639,7,102.996,-13.482,0.224,0.0718,古老的传说
4,27,0.0512,0.768,Chinese Traditional,原調音樂,138750,0.201,world,chinese,https://api.spotify.com/v1/tracks/5j2KY7VoaZMILfNbyBblXJ,恬靜古風（輕音樂）,1,spotify:track:5j2KY7VoaZMILfNbyBblXJ,audio_features,2023-04-26,https://api.spotify.com/v1/audio-analysis/5j2KY7VoaZMILfNbyBblXJ,5j2KY7VoaZMILfNbyBblXJ,0.932,5T56OVCKB03S8BdzjNECeY,26xHk0w8Kpcq3eSBjmnAmu,5j2KY7VoaZMILfNbyBblXJ,0.379,2,128.096,-10.335,0.974,0.125,原調古風輕音樂
4,14,0.095,0.779,Amapiano Grooves,"Sam Deep, Zuma, LeeMcKrazy, The Bless",406117,0.641,afrobeats,amapiano,https://api.spotify.com/v1/tracks/3onnz3CntBG38zD7OulQ92,Walala Wasala,0,spotify:track:3onnz3CntBG38zD7OulQ92,audio_features,2024-11-21,https://api.spotify.com/v1/audio-analysis/3onnz3CntBG38zD7OulQ92,3onnz3CntBG38zD7OulQ92,0.00779,02xqlv14S1HkKwfVcyVKwA,37i9dQZF1DX5mILnBJLA26,3onnz3CntBG38zD7OulQ92,0.405,10,113.95,-12.699,0.0147,0.022,Hit Factory
4,63,0.0532,0.848,Amapiano Grooves,"Mr Pilato, Ego Slimflow, Tebogo G Mashego, SJE Konka, Focalistic, DJ Maphorisa, Scotts Maphuma, CowBoii",454779,0.588,afrobeats,amapiano,https://api.spotify.com/v1/tracks/7MD8gswt08VhFwVF1PR8Mg,"Biri Marung (feat. Sje Konka, Focalistic, DJ Maphorisa, Scotts Maphuma & CowBoii)",1,spotify:track:7MD8gswt08VhFwVF1PR8Mg,audio_features,2024-11-08,https://api.spotify.com/v1/audio-analysis/7MD8gswt08VhFwVF1PR8Mg,7MD8gswt08VhFwVF1PR8Mg,0.00485,4Q3RdIIabU5csHjoe8b8Qh,37i9dQZF1DX5mILnBJLA26,7MD8gswt08VhFwVF1PR8Mg,0.301,9,113.002,-10.935,0.00115,0.0523,"Biri Marung (feat. Sje Konka, Focalistic, DJ Maphorisa, Scotts Maphuma & CowBoii)"
4,64,0.0727,0.861,Amapiano Grooves,"Kabza De Small, Vigro Deep, DJ Maphorisa, Scotts Maphuma, Young Stunna",381429,0.622,afrobeats,amapiano,https://api.spotify.com/v1/tracks/34eKUydsaj9GeMTT1ybutO,Wishi Wishi (feat. Scotts Maphuma & Young Stunna),1,spotify:track:34eKUydsaj9GeMTT1ybutO,audio_features,2024-10-18,https://api.spotify.com/v1/audio-analysis/34eKUydsaj9GeMTT1ybutO,34eKUydsaj9GeMTT1ybutO,7.79e-05,4bhZZ9oHQ6wb8Lpke7nQql,37i9dQZF1DX5mILnBJLA26,34eKUydsaj9GeMTT1ybutO,0.413,1,112.009,-12.417,0.0632,0.253,Wishi Wishi (feat. Scotts Maphuma & Young Stunna)
4,58,0.0592,0.837,Amapiano Grooves,"Tycoon, Sly, Kabza De Small, Dladla Mshunqisi, Goldmax",395044,0.675,afrobeats,amapiano,https://api.spotify.com/v1/tracks/0Xc5lXQ1Q1NxGyL7SSXnF9,Iza Mawala (feat. Dladla Mshunqisi & Goldmax),0,spotify:track:0Xc5lXQ1Q1NxGyL7SSXnF9,audio_features,2024-10-18,https://api.spotify.com/v1/audio-analysis/0Xc5lXQ1Q1NxGyL7SSXnF9,0Xc5lXQ1Q1NxGyL7SSXnF9,0.814,5EBJ5rZbVPpvhooXsDXP2g,37i9dQZF1DX5mILnBJLA26,0Xc5lXQ1Q1NxGyL7SSXnF9,0.472,10,113.008,-15.098,0.0117,0.0746,Iza Mawala (feat. Dladla Mshunqisi & Goldmax)
4,44,0.927,0.698,Amapiano Grooves,"Zee Nxumalo, Sly, GL_Ceejay, Kabza De Small, Shakes & Les",57168,0.18,afrobeats,amapiano,https://api.spotify.com/v1/tracks/10vBMr3VJCWpfnFjHM7zOf,Ucingo,1,spotify:track:10vBMr3VJCWpfnFjHM7zOf,audio_features,2024-11-15,https://api.spotify.com/v1/audio-analysis/10vBMr3VJCWpfnFjHM7zOf,10vBMr3VJCWpfnFjHM7zOf,1.34e-06,6TWzyRXLmO6GW36BQDhppr,37i9dQZF1DX5mILnBJLA26,10vBMr3VJCWpfnFjHM7zOf,0.513,1,138.178,-15.899,0.933,0.206,Inja Ye Game
4,54,0.0565,0.853,Amapiano Grooves,"Mellow & Sleazy, Scotts Maphuma, Mr Pilato, Seemah, Yanda Woods",445720,0.773,afrobeats,amapiano,https://api.spotify.com/v1/tracks/0AQfRLzd7pQZcLtfh9Onb8,Shayi'Moto (feat. Seemah & Yanda Woods),0,spotify:track:0AQfRLzd7pQZcLtfh9Onb8,audio_features,2024-11-08,https://api.spotify.com/v1/audio-analysis/0AQfRLzd7pQZcLtfh9Onb8,0AQfRLzd7pQZcLtfh9Onb8,0.0175,1GRp8XrV8yz1Yg3NyQflgv,37i9dQZF1DX5mILnBJLA26,0AQfRLzd7pQZcLtfh9Onb8,0.513,1,112.002,-10.387,0.0275,0.0908,Shayi'Moto (feat. Seemah & Yanda Woods)
4,45,0.0737,0.831,Amapiano Grooves,"Tyler ICU, DJ Exit, Khalil Harrison, Marsey, CowBoii, Ceeka RSA, Tyrone Dee",364248,0.54,afrobeats,amapiano,https://api.spotify.com/v1/tracks/6qdWfZpxqVwdRryjws4oda,"Intsango (feat. Marsey, CowBoii, Khalil Harrison, Ceeka RSA & Tyrone Dee)",0,spotify:track:6qdWfZpxqVwdRryjws4oda,audio_features,2024-11-15,https://api.spotify.com/v1/audio-analysis/6qdWfZpxqVwdRryjws4oda,6qdWfZpxqVwdRryjws4oda,0.814,0zJPWuHZWvGyw8urFFcxxx,37i9dQZF1DX5mILnBJLA26,6qdWfZpxqVwdRryjws4oda,0.232,10,113.005,-9.928,0.0052,0.0867,Lucent
4,48,0.0522,0.839,Amapiano Grooves,"Vigro Deep, Freddy K, Mr. JazziQ, Scotts Maphuma, CowBoii",445714,0.878,afrobeats,amapiano,https://api.spotify.com/v1/tracks/6EWRZhhROT1oWZXgZHmEoK,Amakhehla,1,spotify:track:6EWRZhhROT1oWZXgZHmEoK,audio_features,2024-11-08,https://api.spotify.com/v1/audio-analysis/6EWRZhhROT1oWZXgZHmEoK,6EWRZhhROT1oWZXgZHmEoK,0.000947,55SuzxQsvVvbgJgbQzex3Z,37i9dQZF1DX5mILnBJLA26,6EWRZhhROT1oWZXgZHmEoK,0.562,2,111.996,-5.279,0.134,0.0799,Your Piano Is Not My Piano
4,63,0.043,0.831,Amapiano Grooves,"Felo Le Tee, Scotts Maphuma, Thabza Tee, DJ Maphorisa, Djy Biza",424801,0.933,afrobeats,amapiano,https://api.spotify.com/v1/tracks/0NLRYW9HyqHcbyzfAwskKN,Yebo Lapho (Gogo) (feat. DJ Maphorisa & Djy Biza),1,spotify:track:0NLRYW9HyqHcbyzfAwskKN,audio_features,2024-07-03,https://api.spotify.com/v1/audio-analysis/0NLRYW9HyqHcbyzfAwskKN,0NLRYW9HyqHcbyzfAwskKN,0.0115,0YjBn2M1uYiV6iOVqK9WTD,37i9dQZF1DX5mILnBJLA26,0NLRYW9HyqHcbyzfAwskKN,0.608,1,113.0,-7.137,0.00132,0.0577,Yebo Lapho (Gogo) (feat. DJ Maphorisa & Djy Biza)
4,53,0.0632,0.943,Amapiano Grooves,"TNK MusiQ, LeeMcKrazy, Seun1401, The Exclusive SA, Scotts Maphuma, Kabelo Sings, Bontle Smith, 2woshort, Stompiiey",368577,0.539,afrobeats,amapiano,https://api.spotify.com/v1/tracks/3FNtYaS85lCdYwDPw7CsIH,"Abo Nokthula (feat. The Exclusive SA, Scotts Maphuma, Kabelo Sings, Bontle Smith, 2woshort & Stompiiey)",0,spotify:track:3FNtYaS85lCdYwDPw7CsIH,audio_features,2024-10-18,https://api.spotify.com/v1/audio-analysis/3FNtYaS85lCdYwDPw7CsIH,3FNtYaS85lCdYwDPw7CsIH,0.00351,11o9ayJohnSgKEUlUOoM32,37i9dQZF1DX5mILnBJLA26,3FNtYaS85lCdYwDPw7CsIH,0.45,5,112.008,-8.398,0.0512,0.041,"Abo Nokthula (feat. The Exclusive SA, Scotts Maphuma, Kabelo Sings, Bontle Smith, 2woshort & Stompiiey)"
4,62,0.0671,0.872,Amapiano Grooves,"Blacko SA, Mellow & Sleazy, Scotts Maphuma",369816,0.582,afrobeats,amapiano,https://api.spotify.com/v1/tracks/7of6lpTmDwVshVQ7kcQxYo,Zase England,1,spotify:track:7of6lpTmDwVshVQ7kcQxYo,audio_features,2024-09-27,https://api.spotify.com/v1/audio-analysis/7of6lpTmDwVshVQ7kcQxYo,7of6lpTmDwVshVQ7kcQxYo,0,0OHfuUetiYcNdGQTMPl3NQ,37i9dQZF1DX5mILnBJLA26,7of6lpTmDwVshVQ7kcQxYo,0.31,1,112.014,-11.882,0.0417,0.0653,Zase England
4,52,0.0996,0.908,Amapiano Grooves,"Royal MusiQ, 2woBunnies, Djy Biza",310865,0.402,afrobeats,amapiano,https://api.spotify.com/v1/tracks/2NlMopYjB6KOicGkoZHDFo,Khuphuka,1,spotify:track:2NlMopYjB6KOicGkoZHDFo,audio_features,2024-08-23,https://api.spotify.com/v1/audio-analysis/2NlMopYjB6KOicGkoZHDFo,2NlMopYjB6KOicGkoZHDFo,0.044,0y2Vp1F5NWcpF0D8Ayk3qK,37i9dQZF1DX5mILnBJLA26,2NlMopYjB6KOicGkoZHDFo,0.421,1,112.023,-11.343,0.0188,0.0502,Khuphuka
4,38,0.065,0.873,Amapiano Grooves,"OSKIDO, Master KG, MaWhoo, LilyFaith, Lowsheen, Theo Kgosinkwe",359475,0.773,afrobeats,amapiano,https://api.spotify.com/v1/tracks/2khp25PyhK7XkI1ITyvAPJ,"Khuluma (feat. LilyFaith, Lowsheen & Theo Kgosinkwe)",1,spotify:track:2khp25PyhK7XkI1ITyvAPJ,audio_features,2024-11-15,https://api.spotify.com/v1/audio-analysis/2khp25PyhK7XkI1ITyvAPJ,2khp25PyhK7XkI1ITyvAPJ,0.062,6NSuS46N3Bh2MU07Omkkkg,37i9dQZF1DX5mILnBJLA26,2khp25PyhK7XkI1ITyvAPJ,0.836,8,113.018,-7.802,0.0351,0.0223,"Khuluma (feat. LilyFaith, Lowsheen & Theo Kgosinkwe)"
4,45,0.0589,0.736,Amapiano Grooves,"Amu Classic, Kappie, Djy Vino, Eemoh, Mpho Spizzy, Chronic Killer",454369,0.41,afrobeats,amapiano,https://api.spotify.com/v1/tracks/1Itbu6DXspUS9ypuvzbaYg,Lalela,1,spotify:track:1Itbu6DXspUS9ypuvzbaYg,audio_features,2024-10-25,https://api.spotify.com/v1/audio-analysis/1Itbu6DXspUS9ypuvzbaYg,1Itbu6DXspUS9ypuvzbaYg,2.49e-05,0xkbKbczH9zDiHB4QN7Au4,37i9dQZF1DX5mILnBJLA26,1Itbu6DXspUS9ypuvzbaYg,0.548,1,111.998,-14.474,0.00577,0.105,New Chapter
4,42,0.0556,0.861,Amapiano Grooves,"Pushkin RSA, Eltee, Springle, Choco Dynasty, ManKay",265970,0.691,afrobeats,amapiano,https://api.spotify.com/v1/tracks/5c8wNC0Q0pxOS0qWHoGPeF,"Endofaya (feat. Eltee, Springle, ChocoDynasty & Mankay)",1,spotify:track:5c8wNC0Q0pxOS0qWHoGPeF,audio_features,2024-11-01,https://api.spotify.com/v1/audio-analysis/5c8wNC0Q0pxOS0qWHoGPeF,5c8wNC0Q0pxOS0qWHoGPeF,0.00131,4HIxX4Z3BVfaTWBBXZpErk,37i9dQZF1DX5mILnBJLA26,5c8wNC0Q0pxOS0qWHoGPeF,0.272,1,119.986,-8.866,0.0182,0.0417,My Island
4,48,0.088,0.867,Amapiano Grooves,"De Mthuda, Kabza De Small, Young Stunna, Mkeyz, McKenzie, Mthunzi",416283,0.573,afrobeats,amapiano,https://api.spotify.com/v1/tracks/4g929t40UHTxK8vEea18Gb,Diwa Kae,0,spotify:track:4g929t40UHTxK8vEea18Gb,audio_features,2024-11-01,https://api.spotify.com/v1/audio-analysis/4g929t40UHTxK8vEea18Gb,4g929t40UHTxK8vEea18Gb,0.0015,05dLOFYNg2aNuYOh7ZIHwE,37i9dQZF1DX5mILnBJLA26,4g929t40UHTxK8vEea18Gb,0.728,9,112.995,-14.403,0.00378,0.119,Diwa Kae
4,52,0.0638,0.791,Amapiano Grooves,"Tyler ICU, Tumelo_za, Ceeka RSA",456429,0.533,afrobeats,amapiano,https://api.spotify.com/v1/tracks/17YUnqdkyiKp7XzgwtNsAQ,Ng'limele (feat. Ceeka RSA),0,spotify:track:17YUnqdkyiKp7XzgwtNsAQ,audio_features,2024-10-25,https://api.spotify.com/v1/audio-analysis/17YUnqdkyiKp7XzgwtNsAQ,17YUnqdkyiKp7XzgwtNsAQ,0.895,2x3nj8ZgQO7WjzNdACTZ4h,37i9dQZF1DX5mILnBJLA26,17YUnqdkyiKp7XzgwtNsAQ,0.355,6,112.022,-13.866,0.00745,0.0343,Ng'limele (feat. Ceeka RSA)
4,40,0.0972,0.834,Amapiano Grooves,Musa Keys,274320,0.58,afrobeats,amapiano,https://api.spotify.com/v1/tracks/7HMXjYmXDrwa4viCeBpL9F,ma thousand,0,spotify:track:7HMXjYmXDrwa4viCeBpL9F,audio_features,2024-11-08,https://api.spotify.com/v1/audio-analysis/7HMXjYmXDrwa4viCeBpL9F,7HMXjYmXDrwa4viCeBpL9F,0.424,0irS6yu1OV1H6EH7ZsKTMR,37i9dQZF1DX5mILnBJLA26,7HMXjYmXDrwa4viCeBpL9F,0.885,6,113.005,-14.663,0.048,0.0399,Rirhandzu
4,23,0.0842,0.61,Samba Essentials,Almir Guineto,215160,0.789,brazilian,samba,https://api.spotify.com/v1/tracks/7z58tb8L6MUn6ybmTQXU1g,Pedi Ao Céu,0,spotify:track:7z58tb8L6MUn6ybmTQXU1g,audio_features,1999-01-01,https://api.spotify.com/v1/audio-analysis/7z58tb8L6MUn6ybmTQXU1g,7z58tb8L6MUn6ybmTQXU1g,2.92e-06,2lKQuc7knxMoMicyTznmkZ,1BpZnLrg2Kdects466K3w7,7z58tb8L6MUn6ybmTQXU1g,0.757,5,91.086,-7.859,0.457,0.106,Almir Guineto
4,20,0.0532,0.535,Samba Essentials,Almir Guineto,306267,0.651,brazilian,samba,https://api.spotify.com/v1/tracks/0KoQsNCUF2MJ9wcmizTZYx,Lama Nas Ruas,1,spotify:track:0KoQsNCUF2MJ9wcmizTZYx,audio_features,1999-01-01,https://api.spotify.com/v1/audio-analysis/0KoQsNCUF2MJ9wcmizTZYx,0KoQsNCUF2MJ9wcmizTZYx,0,2lKQuc7knxMoMicyTznmkZ,1BpZnLrg2Kdects466K3w7,0KoQsNCUF2MJ9wcmizTZYx,0.476,9,145.203,-8.016,0.575,0.14,Almir Guineto
4,36,0.194,0.739,Samba Essentials,Almir Guineto,148027,0.784,brazilian,samba,https://api.spotify.com/v1/tracks/4bwjXWiAn669DdICw249sD,Saco Cheio,1,spotify:track:4bwjXWiAn669DdICw249sD,audio_features,1999-01-01,https://api.spotify.com/v1/audio-analysis/4bwjXWiAn669DdICw249sD,4bwjXWiAn669DdICw249sD,0,2lKQuc7knxMoMicyTznmkZ,1BpZnLrg2Kdects466K3w7,4bwjXWiAn669DdICw249sD,0.807,5,105.006,-7.253,0.552,0.128,Almir Guineto
4,18,0.304,0.556,Samba Essentials,Mauro Diniz,215507,0.659,brazilian,samba,https://api.spotify.com/v1/tracks/51nul9gfhGeQKFNeqzqo6k,Pagode Da Dona Ivone,1,spotify:track:51nul9gfhGeQKFNeqzqo6k,audio_features,2003-01-01,https://api.spotify.com/v1/audio-analysis/51nul9gfhGeQKFNeqzqo6k,51nul9gfhGeQKFNeqzqo6k,0,3oOuTkF12mLMt8vrEhbqTQ,1BpZnLrg2Kdects466K3w7,51nul9gfhGeQKFNeqzqo6k,0.648,9,115.676,-10.307,0.799,0.388,Apoteose Ao Samba
4,48,0.0882,0.626,Samba Essentials,Grupo Fundo De Quintal,198960,0.876,brazilian,samba,https://api.spotify.com/v1/tracks/1yqJ3Xi70OumcNDUgVAT5p,A Batucada Dos Nossos Tantãs,0,spotify:track:1yqJ3Xi70OumcNDUgVAT5p,audio_features,1993-01-01,https://api.spotify.com/v1/audio-analysis/1yqJ3Xi70OumcNDUgVAT5p,1yqJ3Xi70OumcNDUgVAT5p,0,23zoyC5zT8lqnPTBytd4LC,1BpZnLrg2Kdects466K3w7,1yqJ3Xi70OumcNDUgVAT5p,0.944,7,100.767,-6.873,0.205,0.06,A Batucada Dos Nossos Tantãs
4,26,0.0911,0.507,Samba Essentials,Grupo Fundo De Quintal,238173,0.815,brazilian,samba,https://api.spotify.com/v1/tracks/1fNfUPK5XQFl9M5JXKWFRF,Menina da Colina,1,spotify:track:1fNfUPK5XQFl9M5JXKWFRF,audio_features,1993-01-01,https://api.spotify.com/v1/audio-analysis/1fNfUPK5XQFl9M5JXKWFRF,1fNfUPK5XQFl9M5JXKWFRF,0,23zoyC5zT8lqnPTBytd4LC,1BpZnLrg2Kdects466K3w7,1fNfUPK5XQFl9M5JXKWFRF,0.97,4,102.461,-7.54,0.345,0.168,A Batucada Dos Nossos Tantãs
4,17,0.0689,0.442,Samba Essentials,Grupo Fundo De Quintal,222800,0.919,brazilian,samba,https://api.spotify.com/v1/tracks/1aDYHYw236offFtaaDZNNA,No Nosso Fundo de Quintal,0,spotify:track:1aDYHYw236offFtaaDZNNA,audio_features,1993-01-01,https://api.spotify.com/v1/audio-analysis/1aDYHYw236offFtaaDZNNA,1aDYHYw236offFtaaDZNNA,0,23zoyC5zT8lqnPTBytd4LC,1BpZnLrg2Kdects466K3w7,1aDYHYw236offFtaaDZNNA,0.939,6,89.059,-5.951,0.753,0.183,A Batucada Dos Nossos Tantãs
4,12,0.0821,0.744,Samba Essentials,Luiz Carlos Da Vila,254640,0.535,brazilian,samba,https://api.spotify.com/v1/tracks/2bHIHO6ynxSMm5ZlQp5CDe,"Benza, Deus",0,spotify:track:2bHIHO6ynxSMm5ZlQp5CDe,audio_features,2004-01-01,https://api.spotify.com/v1/audio-analysis/2bHIHO6ynxSMm5ZlQp5CDe,2bHIHO6ynxSMm5ZlQp5CDe,0,2btuPv2CW31ulAb4Tck3oZ,1BpZnLrg2Kdects466K3w7,2bHIHO6ynxSMm5ZlQp5CDe,0.492,4,93.972,-8.235,0.755,0.148,"Benza, Deus"
4,44,0.105,0.543,Samba Essentials,Grupo Fundo De Quintal,247933,0.853,brazilian,samba,https://api.spotify.com/v1/tracks/3WQyTWS7CUBTzaZ0TjTgMf,"Vai Lá, Vai Lá",0,spotify:track:3WQyTWS7CUBTzaZ0TjTgMf,audio_features,1994-01-01,https://api.spotify.com/v1/audio-analysis/3WQyTWS7CUBTzaZ0TjTgMf,3WQyTWS7CUBTzaZ0TjTgMf,1.46e-05,4VaNOIbluVwN5WYS6GTx1K,1BpZnLrg2Kdects466K3w7,3WQyTWS7CUBTzaZ0TjTgMf,0.922,7,114.535,-9.004,0.119,0.0303,Carta Musicada
4,31,0.0521,0.639,Samba Essentials,Grupo Fundo De Quintal,204333,0.494,brazilian,samba,https://api.spotify.com/v1/tracks/0TXur7Gwea47UXlfoLj9ys,Frasco Pequeno,1,spotify:track:0TXur7Gwea47UXlfoLj9ys,audio_features,1994-01-01,https://api.spotify.com/v1/audio-analysis/0TXur7Gwea47UXlfoLj9ys,0TXur7Gwea47UXlfoLj9ys,2.07e-06,4VaNOIbluVwN5WYS6GTx1K,1BpZnLrg2Kdects466K3w7,0TXur7Gwea47UXlfoLj9ys,0.897,9,146.45,-12.344,0.397,0.136,Carta Musicada
4,20,0.16,0.694,Samba Essentials,Arlindo Cruz & Sombrinha,308627,0.696,brazilian,samba,https://api.spotify.com/v1/tracks/2DmYjQ1Z1yjHZCbzNmKE2J,Pot-Pourri: Eu Não Sou o Que Ela Pensou/ Não Fique a Se Torturar/ Vai Pro Lado de Lá,1,spotify:track:2DmYjQ1Z1yjHZCbzNmKE2J,audio_features,1996,https://api.spotify.com/v1/audio-analysis/2DmYjQ1Z1yjHZCbzNmKE2J,2DmYjQ1Z1yjHZCbzNmKE2J,0,39xsVtekCnsMAsaPiXurfM,1BpZnLrg2Kdects466K3w7,2DmYjQ1Z1yjHZCbzNmKE2J,0.768,2,112.328,-10.296,0.216,0.0552,Da Música
4,29,0.054,0.569,Samba Essentials,Arlindo Cruz & Sombrinha,264467,0.627,brazilian,samba,https://api.spotify.com/v1/tracks/4gTgc97a6GDA8KpQB0eeGr,Pintou uma Lua Lá,1,spotify:track:4gTgc97a6GDA8KpQB0eeGr,audio_features,1996,https://api.spotify.com/v1/audio-analysis/4gTgc97a6GDA8KpQB0eeGr,4gTgc97a6GDA8KpQB0eeGr,0,39xsVtekCnsMAsaPiXurfM,1BpZnLrg2Kdects466K3w7,4gTgc97a6GDA8KpQB0eeGr,0.766,2,108.446,-11.026,0.112,0.102,Da Música
4,15,0.1,0.697,Samba Essentials,Arlindo Cruz & Sombrinha,201173,0.724,brazilian,samba,https://api.spotify.com/v1/tracks/1jDcVG66cPi0QMAG6f36Eh,O Filho do Quitandeiro,1,spotify:track:1jDcVG66cPi0QMAG6f36Eh,audio_features,1996,https://api.spotify.com/v1/audio-analysis/1jDcVG66cPi0QMAG6f36Eh,1jDcVG66cPi0QMAG6f36Eh,0,39xsVtekCnsMAsaPiXurfM,1BpZnLrg2Kdects466K3w7,1jDcVG66cPi0QMAG6f36Eh,0.91,2,112.453,-9.242,0.123,0.173,Da Música
4,31,0.149,0.458,Samba Essentials,Arlindo Cruz & Sombrinha,248040,0.618,brazilian,samba,https://api.spotify.com/v1/tracks/0EWeR8jL1Jsfca53TfamD5,Da Música,0,spotify:track:0EWeR8jL1Jsfca53TfamD5,audio_features,1996,https://api.spotify.com/v1/audio-analysis/0EWeR8jL1Jsfca53TfamD5,0EWeR8jL1Jsfca53TfamD5,0,39xsVtekCnsMAsaPiXurfM,1BpZnLrg2Kdects466K3w7,0EWeR8jL1Jsfca53TfamD5,0.805,11,83.056,-10.615,0.0898,0.664,Da Música
4,31,0.0377,0.244,Samba Essentials,Grupo Fundo De Quintal,225267,0.718,brazilian,samba,https://api.spotify.com/v1/tracks/4QifTadpQAdY4039WuojvG,Lucidez,1,spotify:track:4QifTadpQAdY4039WuojvG,audio_features,1991-01-01,https://api.spotify.com/v1/audio-analysis/4QifTadpQAdY4039WuojvG,4QifTadpQAdY4039WuojvG,1.53e-05,7lL3hyWKXlsGmVPbB6tIWR,1BpZnLrg2Kdects466K3w7,4QifTadpQAdY4039WuojvG,0.406,4,93.026,-7.665,0.652,0.189,É Aí Que Quebra a Rocha
4,22,0.0621,0.454,Samba Essentials,Grupo Fundo De Quintal,196000,0.688,brazilian,samba,https://api.spotify.com/v1/tracks/7zIMsHKE8eyUu7mPt2Md8I,A Amizade,1,spotify:track:7zIMsHKE8eyUu7mPt2Md8I,audio_features,1991-01-01,https://api.spotify.com/v1/audio-analysis/7zIMsHKE8eyUu7mPt2Md8I,7zIMsHKE8eyUu7mPt2Md8I,0,7lL3hyWKXlsGmVPbB6tIWR,1BpZnLrg2Kdects466K3w7,7zIMsHKE8eyUu7mPt2Md8I,0.763,7,99.438,-8.636,0.696,0.449,É Aí Que Quebra a Rocha
3,30,0.244,0.464,Samba Essentials,"Arlindo Cruz, Sombrinha",220160,0.812,brazilian,samba,https://api.spotify.com/v1/tracks/2yPgqXW4txw40j1eWAePZh,Hoje tem samba,0,spotify:track:2yPgqXW4txw40j1eWAePZh,audio_features,2002-06-06,https://api.spotify.com/v1/audio-analysis/2yPgqXW4txw40j1eWAePZh,2yPgqXW4txw40j1eWAePZh,0,5CEYgFVBqkiCKka4CSpgz6,1BpZnLrg2Kdects466K3w7,2yPgqXW4txw40j1eWAePZh,0.87,4,92.934,-8.908,0.668,0.112,Hoje tem samba
4,20,0.0382,0.63,Samba Essentials,Luiz Carlos Da Vila,209093,0.66,brazilian,samba,https://api.spotify.com/v1/tracks/4aqpVXisBFlvsgq6GC6RQY,A Luz do Vencedor,0,spotify:track:4aqpVXisBFlvsgq6GC6RQY,audio_features,2013-11-28,https://api.spotify.com/v1/audio-analysis/4aqpVXisBFlvsgq6GC6RQY,4aqpVXisBFlvsgq6GC6RQY,2.34e-05,4fubEiofDS18Sf4GKww1T9,1BpZnLrg2Kdects466K3w7,4aqpVXisBFlvsgq6GC6RQY,0.941,4,93.994,-8.47,0.751,0.105,A Luz do Vencedor
4,14,0.0421,0.644,Samba Essentials,Luiz Carlos Da Vila,190533,0.698,brazilian,samba,https://api.spotify.com/v1/tracks/5HWGpHHiHbSuR3mlGXD6D5,Gamação,1,spotify:track:5HWGpHHiHbSuR3mlGXD6D5,audio_features,2013-11-28,https://api.spotify.com/v1/audio-analysis/5HWGpHHiHbSuR3mlGXD6D5,5HWGpHHiHbSuR3mlGXD6D5,0.00797,4fubEiofDS18Sf4GKww1T9,1BpZnLrg2Kdects466K3w7,5HWGpHHiHbSuR3mlGXD6D5,0.966,9,94.517,-7.94,0.688,0.134,A Luz do Vencedor
